gk,peng,poverty_to_expense_ratio,Cluster,daerah,jenis
110328.99999999999,510187.0,0.2162520801196424,2,PERDESAANPERKOTAAN,NONMAKANAN
113648.0,528018.0,0.21523508668265098,2,PERDESAANPERKOTAAN,NONMAKANAN
115497.00000000001,528018.0,0.2187368612433667,2,PERDESAANPERKOTAAN,NONMAKANAN
145074.0,661941.0000000001,0.21916454789777337,4,PERKOTAAN,NONMAKANAN
147147.0,661941.0000000001,0.22229624694648012,4,PERKOTAAN,NONMAKANAN
148954.0,744298.0000000001,0.2001268309198735,4,PERKOTAAN,NONMAKANAN
149398.0,744298.0000000001,0.2007233661786005,4,PERKOTAAN,NONMAKANAN
104372.99999999999,422216.0,0.24720285351573598,3,PERDESAAN,NONMAKANAN
106403.0,422216.0,0.2520108191068079,3,PERDESAAN,NONMAKANAN
114001.0,482076.9999999999,0.2364788197736046,3,PERDESAAN,NONMAKANAN
119824.0,482076.9999999999,0.24855780300657368,3,PERDESAAN,NONMAKANAN
120571.0,517536.00000000006,0.2329712329190626,2,PERDESAANPERKOTAAN,NONMAKANAN
122833.00000000001,517536.00000000006,0.23734194336239411,2,PERDESAANPERKOTAAN,NONMAKANAN
128099.0,587899.0,0.21789286935340935,2,PERDESAANPERKOTAAN,NONMAKANAN
131734.0,587899.0,0.22407590419442797,2,PERDESAANPERKOTAAN,NONMAKANAN
152604.0,800946.0,0.1905296986313684,4,PERKOTAAN,NONMAKANAN
163071.0,800946.0,0.2035979953704744,4,PERKOTAAN,NONMAKANAN
170165.0,909577.0,0.18708146753930674,4,PERKOTAAN,NONMAKANAN
170891.0,909577.0,0.1878796407560877,4,PERKOTAAN,NONMAKANAN
123242.0,483154.99999999994,0.25507756310086827,3,PERDESAAN,NONMAKANAN
129376.00000000003,483154.99999999994,0.2677732818660678,3,PERDESAAN,NONMAKANAN
131654.0,511936.99999999994,0.2571683625133561,3,PERDESAAN,NONMAKANAN
132088.00000000003,511936.99999999994,0.2580161230776443,3,PERDESAAN,NONMAKANAN
135097.00000000003,611497.0,0.22092831199498936,2,PERDESAANPERKOTAAN,NONMAKANAN
142957.0,611497.0,0.2337820136484725,2,PERDESAANPERKOTAAN,NONMAKANAN
147175.0,672372.0,0.21888924583415134,2,PERDESAANPERKOTAAN,NONMAKANAN
147436.00000000003,672372.0,0.2192774238070592,2,PERDESAANPERKOTAAN,NONMAKANAN
175412.0,868308.0,0.20201587455142644,4,PERKOTAAN,NONMAKANAN
185998.0,868308.0,0.2142074010604532,4,PERKOTAAN,NONMAKANAN
191327.0,887487.0,0.21558287614353788,4,PERKOTAAN,NONMAKANAN
200815.0,887487.0,0.22627373696741473,4,PERKOTAAN,NONMAKANAN
136989.00000000003,538482.0,0.2543984757150657,3,PERDESAAN,NONMAKANAN
140947.0,538482.0,0.26174876783253664,3,PERDESAAN,NONMAKANAN
146319.0,564974.0,0.25898359924527503,3,PERDESAAN,NONMAKANAN
154999.0,564974.0,0.27434713809839034,3,PERDESAAN,NONMAKANAN
152344.0,670527.0,0.2272003961063462,2,PERDESAANPERKOTAAN,NONMAKANAN
158976.0,670527.0,0.23709112384736186,2,PERDESAANPERKOTAAN,NONMAKANAN
164377.0,694345.0,0.23673678070699725,2,PERDESAANPERKOTAAN,NONMAKANAN
173340.0,694345.0,0.24964534921400744,2,PERDESAANPERKOTAAN,NONMAKANAN
297507.0,464203.99999999994,0.6408971055828903,1,PERKOTAAN,MAKANAN
308379.0,464203.99999999994,0.6643178430172941,1,PERKOTAAN,MAKANAN
319954.0,523614.99999999994,0.6110481938065182,1,PERKOTAAN,MAKANAN
328157.0,523614.99999999994,0.6267142843501428,1,PERKOTAAN,MAKANAN
247652.0,412871.0,0.5998290022791622,5,PERDESAAN,MAKANAN
258946.0,412871.0,0.6271837934851322,5,PERDESAAN,MAKANAN
270888.0,437980.0,0.6184939951595964,5,PERDESAAN,MAKANAN
277173.0,437980.0,0.6328439654778757,5,PERDESAAN,MAKANAN
262791.0,428457.0,0.6133427625175922,0,PERDESAANPERKOTAAN,MAKANAN
273957.0,428457.0,0.6394037207934519,0,PERDESAANPERKOTAAN,MAKANAN
284973.0,464380.99999999994,0.613662057663858,0,PERDESAANPERKOTAAN,MAKANAN
292122.0,464380.99999999994,0.6290567443543125,0,PERDESAANPERKOTAAN,MAKANAN
336354.0,611922.0,0.5496680949532784,1,PERKOTAAN,MAKANAN
341605.0,611922.0,0.5582492539898876,1,PERKOTAAN,MAKANAN
358637.0,625663.0,0.5732111376252071,1,PERKOTAAN,MAKANAN
363152.0,625663.0,0.5804274825265359,1,PERKOTAAN,MAKANAN
287877.0,504541.99999999994,0.5705709336388249,5,PERDESAAN,MAKANAN
291651.0,504541.99999999994,0.57805098485359,5,PERDESAAN,MAKANAN
312113.0,523146.99999999994,0.5966066898978681,5,PERDESAAN,MAKANAN
314945.0,523146.99999999994,0.6020200823095612,5,PERDESAAN,MAKANAN
301576.0,538359.0,0.5601763878750053,0,PERDESAANPERKOTAAN,MAKANAN
306360.0,538359.0,0.5690626515020646,0,PERDESAANPERKOTAAN,MAKANAN
326179.99999999994,555989.0,0.5866662829660299,0,PERDESAANPERKOTAAN,MAKANAN
329934.0,555989.0,0.5934182151085723,0,PERDESAANPERKOTAAN,MAKANAN
379659.0,632452.0,0.6002969395305889,1,PERKOTAAN,MAKANAN
389321.0,632452.0,0.6155739882236122,1,PERKOTAAN,MAKANAN
409968.0,640957.0,0.6396185703565138,1,PERKOTAAN,MAKANAN
412391.00000000006,640957.0,0.6433988551494094,1,PERKOTAAN,MAKANAN
327181.0,525933.0,0.6220963506758466,5,PERDESAAN,MAKANAN
341445.0,525933.0,0.6492176760157663,5,PERDESAAN,MAKANAN
349384.0,565806.9999999999,0.6174967789369874,5,PERDESAAN,MAKANAN
350313.0,565806.9999999999,0.6191386815645618,5,PERDESAAN,MAKANAN
343783.0,560540.9999999999,0.613305717155391,0,PERDESAANPERKOTAAN,MAKANAN
355585.0,560540.9999999999,0.6343603768502215,0,PERDESAANPERKOTAAN,MAKANAN
368137.0,590173.0,0.6237781125195494,0,PERDESAANPERKOTAAN,MAKANAN
369835.0,590173.0,0.6266552349904181,0,PERDESAANPERKOTAAN,MAKANAN
437220.0,673352.0,0.6493186327507752,1,PERKOTAAN,MAKANAN
448893.0,673352.0,0.666654290772137,1,PERKOTAAN,MAKANAN
478149.0,710704.0,0.6727821990589613,1,PERKOTAAN,MAKANAN
517739.00000000006,710704.0,0.7284875278596997,1,PERKOTAAN,MAKANAN
362221.0,584662.0,0.6195391525359951,5,PERDESAAN,MAKANAN
364150.0,584662.0,0.6228384947200263,5,PERDESAAN,MAKANAN
380967.00000000006,639512.0,0.595715170317367,5,PERDESAAN,MAKANAN
410424.99999999994,639512.0,0.6417784185441399,5,PERDESAAN,MAKANAN
385359.99999999994,613752.0,0.6278757543763605,0,PERDESAANPERKOTAAN,MAKANAN
391656.0,613752.0,0.6381339694208735,0,PERDESAANPERKOTAAN,MAKANAN
411537.0,663020.0,0.6207007330095623,0,PERDESAANPERKOTAAN,MAKANAN
443292.0,663020.0,0.6685952158305933,0,PERDESAANPERKOTAAN,MAKANAN
108566.0,556526.9999999999,0.1950776871562386,4,PERKOTAAN,NONMAKANAN
115476.0,556526.9999999999,0.2074939760335078,4,PERKOTAAN,NONMAKANAN
118646.0,624606.0,0.18995334658969015,4,PERKOTAAN,NONMAKANAN
120458.0,624606.0,0.19285437539825107,4,PERKOTAAN,NONMAKANAN
69186.0,349329.0,0.19805398349407005,3,PERDESAAN,NONMAKANAN
70949.0,349329.0,0.20310080182292337,3,PERDESAAN,NONMAKANAN
71249.0,357591.0,0.19924718463272287,3,PERDESAAN,NONMAKANAN
72563.0,357591.0,0.2029217737582881,3,PERDESAAN,NONMAKANAN
81144.00000000001,412239.00000000006,0.19683727158274691,2,PERDESAANPERKOTAAN,NONMAKANAN
84470.0,412239.00000000006,0.20490540681497868,2,PERDESAANPERKOTAAN,NONMAKANAN
86903.0,439908.0,0.1975481236985915,2,PERDESAANPERKOTAAN,NONMAKANAN
87525.0,439908.0,0.19896205570255598,2,PERDESAANPERKOTAAN,NONMAKANAN
121463.0,641117.0,0.18945527883366062,4,PERKOTAAN,NONMAKANAN
123627.00000000003,641117.0,0.19283063777750395,4,PERKOTAAN,NONMAKANAN
129154.00000000001,649402.0,0.19888143245632137,4,PERKOTAAN,NONMAKANAN
129210.0,649402.0,0.19896766563700144,4,PERKOTAAN,NONMAKANAN
72641.0,334210.0,0.21735136590766285,3,PERDESAAN,NONMAKANAN
74385.0,334210.0,0.22256964184195566,3,PERDESAAN,NONMAKANAN
86388.0,424329.0,0.20358731078950532,3,PERDESAAN,NONMAKANAN
86819.0,424329.0,0.20460303208123884,3,PERDESAAN,NONMAKANAN
88019.0,430864.0,0.20428487875524529,2,PERDESAANPERKOTAAN,NONMAKANAN
90001.0,430864.0,0.2088849381707453,2,PERDESAANPERKOTAAN,NONMAKANAN
100071.0,496432.0,0.20158047829309955,2,PERDESAANPERKOTAAN,NONMAKANAN
100501.0,496432.0,0.20244665936120154,2,PERDESAANPERKOTAAN,NONMAKANAN
131996.0,684518.0,0.1928305756751466,4,PERKOTAAN,NONMAKANAN
135322.0,684518.0,0.19768946908627677,4,PERKOTAAN,NONMAKANAN
139066.00000000003,733847.0,0.1895027165063017,4,PERKOTAAN,NONMAKANAN
140106.0,733847.0,0.19091990564790753,4,PERKOTAAN,NONMAKANAN
91640.00000000001,423707.0,0.21628153417337925,3,PERDESAAN,NONMAKANAN
96542.0,423707.0,0.22785084976174577,3,PERDESAAN,NONMAKANAN
104118.0,441837.0,0.235647987832617,3,PERDESAAN,NONMAKANAN
104441.0,441837.0,0.23637902665462604,3,PERDESAAN,NONMAKANAN
104725.0,508444.9999999999,0.20597114732173588,2,PERDESAANPERKOTAAN,NONMAKANAN
108973.0,508444.9999999999,0.21432603329760347,2,PERDESAANPERKOTAAN,NONMAKANAN
115405.0,536515.9999999999,0.21510076120749427,2,PERDESAANPERKOTAAN,NONMAKANAN
116085.0,536515.9999999999,0.21636819777974933,2,PERDESAANPERKOTAAN,NONMAKANAN
146528.0,753362.0,0.1944987934087464,4,PERKOTAAN,NONMAKANAN
149285.0,753362.0,0.19815838866308627,4,PERKOTAAN,NONMAKANAN
157559.0,796193.0,0.19789046123238963,4,PERKOTAAN,NONMAKANAN
166816.0,796193.0,0.2095170392103422,4,PERKOTAAN,NONMAKANAN
108537.0,475303.99999999994,0.22835280157541277,3,PERDESAAN,NONMAKANAN
114856.0,475303.99999999994,0.24164745089458536,3,PERDESAAN,NONMAKANAN
122845.0,501510.9999999999,0.2449497618197806,3,PERDESAAN,NONMAKANAN
130842.0,501510.9999999999,0.2608955735766514,3,PERDESAAN,NONMAKANAN
120995.0,566506.0,0.21358114477163526,2,PERDESAANPERKOTAAN,NONMAKANAN
126067.0,566506.0,0.22253427148167892,2,PERDESAANPERKOTAAN,NONMAKANAN
134333.0,598816.0,0.22433101319938012,2,PERDESAANPERKOTAAN,NONMAKANAN
142658.0,598816.0,0.23823344733607654,2,PERDESAANPERKOTAAN,NONMAKANAN
263734.0,418794.0,0.6297463669489056,1,PERKOTAAN,MAKANAN
272915.0,418794.0,0.6516688395726777,1,PERKOTAAN,MAKANAN
275736.0,513873.99999999994,0.5365828977531457,1,PERKOTAAN,MAKANAN
283334.0,513873.99999999994,0.5513686234368737,1,PERKOTAAN,MAKANAN
243702.0,358391.0,0.6799891738352805,5,PERDESAAN,MAKANAN
254209.0,358391.0,0.7093063162858443,5,PERDESAAN,MAKANAN
263912.0,408161.0,0.6465879885633365,5,PERDESAAN,MAKANAN
270182.0,408161.0,0.6619495738201348,5,PERDESAAN,MAKANAN
250850.0,379945.0,0.6602271381384147,0,PERDESAANPERKOTAAN,MAKANAN
260885.0,379945.0,0.6866388556238403,0,PERDESAANPERKOTAAN,MAKANAN
269320.0,446364.0,0.6033640705791685,0,PERDESAANPERKOTAAN,MAKANAN
275036.0,446364.0,0.6161697627944906,0,PERDESAANPERKOTAAN,MAKANAN
291341.0,581213.0,0.5012637363582714,1,PERKOTAAN,MAKANAN
297193.0,581213.0,0.5113323342733215,1,PERKOTAAN,MAKANAN
313669.0,568797.0,0.5514603628359502,1,PERKOTAAN,MAKANAN
314491.0,568797.0,0.5529055181374023,1,PERKOTAAN,MAKANAN
273134.0,465251.0,0.5870680557376556,5,PERDESAAN,MAKANAN
278321.0,465251.0,0.5982168764817271,5,PERDESAAN,MAKANAN
289522.0,464443.99999999994,0.6233733238022238,5,PERDESAAN,MAKANAN
291450.0,464443.99999999994,0.6275245239469128,5,PERDESAAN,MAKANAN
279284.0,507672.0,0.5501268535589908,0,PERDESAANPERKOTAAN,MAKANAN
284680.0,507672.0,0.5607557635638759,0,PERDESAANPERKOTAAN,MAKANAN
297528.00000000006,503296.99999999994,0.5911579047759077,0,PERDESAANPERKOTAAN,MAKANAN
298856.0,503296.99999999994,0.5937965058404878,0,PERDESAANPERKOTAAN,MAKANAN
318325.0,536802.0,0.5930026341183527,1,PERKOTAAN,MAKANAN
331698.0,536802.0,0.6179149854136162,1,PERKOTAAN,MAKANAN
337697.0,584583.0000000001,0.5776716052297107,1,PERKOTAAN,MAKANAN
338390.0,584583.0000000001,0.5788570656348201,1,PERKOTAAN,MAKANAN
299598.0,476355.00000000006,0.6289385017476462,5,PERDESAAN,MAKANAN
311271.0,476355.00000000006,0.6534433353276443,5,PERDESAAN,MAKANAN
321453.0,505670.9999999999,0.6356959366861061,5,PERDESAAN,MAKANAN
323914.0,505670.9999999999,0.6405627374320457,5,PERDESAAN,MAKANAN
306087.0,498927.99999999994,0.613489321104448,0,PERDESAANPERKOTAAN,MAKANAN
318123.0,498927.99999999994,0.6376130423628259,0,PERDESAANPERKOTAAN,MAKANAN
327021.0,535136.0,0.6110988608503259,0,PERDESAANPERKOTAAN,MAKANAN
328710.0,535136.0,0.6142550678705974,0,PERDESAANPERKOTAAN,MAKANAN
350163.0,611880.0,0.5722739752892724,1,PERKOTAAN,MAKANAN
354236.0,611880.0,0.5789305092501797,1,PERKOTAAN,MAKANAN
374346.0,674968.0,0.5546129594291878,1,PERKOTAAN,MAKANAN
400354.0,674968.0,0.5931451565111235,1,PERKOTAAN,MAKANAN
335549.0,559308.9999999999,0.5999349196955529,5,PERDESAAN,MAKANAN
337702.0,559308.9999999999,0.6037843124283714,5,PERDESAAN,MAKANAN
353000.0,587945.0,0.6003962955718647,5,PERDESAAN,MAKANAN
368981.0,587945.0,0.6275774094515644,5,PERDESAAN,MAKANAN
340567.0,579031.0,0.5881671274940374,0,PERDESAANPERKOTAAN,MAKANAN
343549.0,579031.0,0.5933171108282631,0,PERDESAANPERKOTAAN,MAKANAN
360600.0,620732.0,0.5809270345334219,0,PERDESAANPERKOTAAN,MAKANAN
379882.0,620732.0,0.6119903597687891,0,PERDESAANPERKOTAAN,MAKANAN
101603.0,514707.99999999994,0.19739930212858553,4,PERKOTAAN,NONMAKANAN
105823.0,514707.99999999994,0.20559812553914064,4,PERKOTAAN,NONMAKANAN
112324.0,569719.0,0.1971568439880011,4,PERKOTAAN,NONMAKANAN
116824.0,569719.0,0.20505547471648303,4,PERKOTAAN,NONMAKANAN
61880.0,260923.0,0.23715808878481393,3,PERDESAAN,NONMAKANAN
65785.0,260923.0,0.25212418989510316,3,PERDESAAN,NONMAKANAN
67658.0,293544.0,0.23048674134031014,3,PERDESAAN,NONMAKANAN
69692.0,293544.0,0.2374158558853187,3,PERDESAAN,NONMAKANAN
76055.0,351483.0,0.21638315366603791,2,PERDESAANPERKOTAAN,NONMAKANAN
80073.0,351483.0,0.2278147165012248,2,PERDESAANPERKOTAAN,NONMAKANAN
82664.0,393348.00000000006,0.21015487558091053,2,PERDESAANPERKOTAAN,NONMAKANAN
86661.0,393348.00000000006,0.2203163610848409,2,PERDESAANPERKOTAAN,NONMAKANAN
119191.0,589322.0,0.2022510613891896,4,PERKOTAAN,NONMAKANAN
120635.0,589322.0,0.20470133475417512,4,PERKOTAAN,NONMAKANAN
124314.0,637747.0,0.19492682835042735,4,PERKOTAAN,NONMAKANAN
126557.00000000003,637747.0,0.19844389703126789,4,PERKOTAAN,NONMAKANAN
74386.0,317870.0,0.23401390505552588,3,PERDESAAN,NONMAKANAN
77699.00000000001,317870.0,0.24443640481958034,3,PERDESAAN,NONMAKANAN
85005.0,365368.0,0.2326558428762234,3,PERDESAAN,NONMAKANAN
87600.0,365368.0,0.23975827111296005,3,PERDESAAN,NONMAKANAN
90775.0,417173.0,0.21759557785379208,2,PERDESAANPERKOTAAN,NONMAKANAN
93568.0,417173.0,0.2242906420118272,2,PERDESAANPERKOTAAN,NONMAKANAN
99621.0,466781.0,0.21342128321418397,2,PERDESAANPERKOTAAN,NONMAKANAN
101928.0,466781.0,0.21836364376442058,2,PERDESAANPERKOTAAN,NONMAKANAN
128381.0,608271.0,0.2110588865818032,4,PERKOTAAN,NONMAKANAN
129424.0,608271.0,0.2127735828273911,4,PERKOTAAN,NONMAKANAN
131854.00000000003,637679.0,0.20677174565886597,4,PERKOTAAN,NONMAKANAN
132409.0,637679.0,0.20764208951525767,4,PERKOTAAN,NONMAKANAN
90188.0,371452.0,0.2427985311695724,3,PERDESAAN,NONMAKANAN
94735.0,371452.0,0.25503968211235906,3,PERDESAAN,NONMAKANAN
100198.0,397041.0,0.2523618467614176,3,PERDESAAN,NONMAKANAN
100455.0,397041.0,0.2530091350767301,3,PERDESAAN,NONMAKANAN
104445.0,459889.0,0.2271091502514737,2,PERDESAANPERKOTAAN,NONMAKANAN
107685.0,459889.0,0.2341543285444966,2,PERDESAANPERKOTAAN,NONMAKANAN
112021.0,486893.0,0.23007313721906045,2,PERDESAANPERKOTAAN,NONMAKANAN
112549.0,486893.0,0.23115756439299806,2,PERDESAANPERKOTAAN,NONMAKANAN
135276.0,670505.0,0.20175241049656603,4,PERKOTAAN,NONMAKANAN
137422.0,670505.0,0.20495298319923044,4,PERKOTAAN,NONMAKANAN
141579.0,685547.0,0.20651975721577076,4,PERKOTAAN,NONMAKANAN
148101.00000000003,685547.0,0.21603332813067522,4,PERKOTAAN,NONMAKANAN
105866.0,425439.0,0.24883943409043363,3,PERDESAAN,NONMAKANAN
108975.0,425439.0,0.2561471797366955,3,PERDESAAN,NONMAKANAN
114139.0,432887.0,0.26366927165749954,3,PERDESAAN,NONMAKANAN
124901.0,432887.0,0.2885302630940638,3,PERDESAAN,NONMAKANAN
116888.0,517375.0,0.22592510268180718,2,PERDESAANPERKOTAAN,NONMAKANAN
119702.0,517375.0,0.23136409760811788,2,PERDESAANPERKOTAAN,NONMAKANAN
124469.00000000001,528079.9999999999,0.23570103014694743,2,PERDESAANPERKOTAAN,NONMAKANAN
133642.0,528079.9999999999,0.2530715043175277,2,PERDESAANPERKOTAAN,NONMAKANAN
288387.0,434462.0,0.6637795710556965,1,PERKOTAAN,MAKANAN
313872.0,434462.0,0.7224383260216083,1,PERKOTAAN,MAKANAN
315710.0,501704.9999999999,0.6292741750630351,1,PERKOTAAN,MAKANAN
335957.0,501704.9999999999,0.6696305597911123,1,PERKOTAAN,MAKANAN
303059.0,403723.0,0.750660725299277,5,PERDESAAN,MAKANAN
329667.0,403723.0,0.8165672998565848,5,PERDESAAN,MAKANAN
333753.0,422178.0,0.7905504313346503,5,PERDESAAN,MAKANAN
335624.0,422178.0,0.7949822112947619,5,PERDESAAN,MAKANAN
298505.0,413263.0,0.7223124257434128,0,PERDESAANPERKOTAAN,MAKANAN
324763.99999999994,413263.0,0.78585307661223,0,PERDESAANPERKOTAAN,MAKANAN
324851.0,447384.0,0.7261122436206927,0,PERDESAANPERKOTAAN,MAKANAN
335717.0,447384.0,0.7504001037140353,0,PERDESAANPERKOTAAN,MAKANAN
350441.0,546294.0,0.6414879167627687,1,PERKOTAAN,MAKANAN
361375.0,546294.0,0.6615027805540606,1,PERKOTAAN,MAKANAN
380731.0,599850.0,0.6347103442527299,1,PERKOTAAN,MAKANAN
388650.0,599850.0,0.6479119779944986,1,PERKOTAAN,MAKANAN
341275.0,512495.0,0.6659089356969337,5,PERDESAAN,MAKANAN
352385.0,512495.0,0.6875871959726436,5,PERDESAAN,MAKANAN
356600.0,524131.99999999994,0.6803629620019385,5,PERDESAAN,MAKANAN
356972.0,524131.99999999994,0.6810727068753673,5,PERDESAAN,MAKANAN
343868.0,523327.99999999994,0.6570793078146019,0,PERDESAANPERKOTAAN,MAKANAN
355033.0,523327.99999999994,0.6784139201418613,0,PERDESAANPERKOTAAN,MAKANAN
363700.0,548879.0,0.6626232739820617,0,PERDESAANPERKOTAAN,MAKANAN
366889.0,548879.0,0.6684332976849178,0,PERDESAANPERKOTAAN,MAKANAN
393835.0,608544.0,0.6471758821054846,1,PERKOTAAN,MAKANAN
422120.0,608544.0,0.6936556764999737,1,PERKOTAAN,MAKANAN
423966.00000000006,636828.0,0.6657464809964386,1,PERKOTAAN,MAKANAN
426542.00000000006,636828.0,0.6697915292669292,1,PERKOTAAN,MAKANAN
358509.0,509743.0,0.703313238239662,5,PERDESAAN,MAKANAN
369733.0,509743.0,0.7253321771951748,5,PERDESAAN,MAKANAN
374440.0,542088.0,0.6907365593778132,5,PERDESAAN,MAKANAN
377324.99999999994,542088.0,0.6960585735157392,5,PERDESAAN,MAKANAN
369211.0,542423.0,0.6806698830986149,0,PERDESAANPERKOTAAN,MAKANAN
384886.0,542423.0,0.7095679939825561,0,PERDESAANPERKOTAAN,MAKANAN
389613.0,573498.9999999999,0.6793612543352299,0,PERDESAANPERKOTAAN,MAKANAN
392261.0,573498.9999999999,0.6839785248099822,0,PERDESAANPERKOTAAN,MAKANAN
449159.00000000006,644543.0,0.6968642898922182,1,PERKOTAAN,MAKANAN
462886.0,644543.0,0.718161550121559,1,PERKOTAAN,MAKANAN
480128.0,688085.0,0.6977742575408561,1,PERKOTAAN,MAKANAN
508068.0,688085.0,0.7383797059956255,1,PERKOTAAN,MAKANAN
386775.99999999994,548491.0,0.7051638039639666,5,PERDESAAN,MAKANAN
405341.00000000006,548491.0,0.7390112144046119,5,PERDESAAN,MAKANAN
416744.0,595345.0,0.7000041992458155,5,PERDESAAN,MAKANAN
437286.0,595345.0,0.7345085622622177,5,PERDESAAN,MAKANAN
405468.0,580273.0,0.6987538624061433,0,PERDESAANPERKOTAAN,MAKANAN
423264.0,580273.0,0.7294221857642869,0,PERDESAANPERKOTAAN,MAKANAN
435393.0,626208.0,0.6952849532423732,0,PERDESAANPERKOTAAN,MAKANAN
457885.00000000006,626208.0,0.7312027313608258,0,PERDESAANPERKOTAAN,MAKANAN
109102.0,555949.0,0.1962446195604273,4,PERKOTAAN,NONMAKANAN
111770.0,555949.0,0.2010436209076732,4,PERKOTAAN,NONMAKANAN
114862.0,695404.0,0.1651730504857608,4,PERKOTAAN,NONMAKANAN
122478.0,695404.0,0.17612495757861618,4,PERKOTAAN,NONMAKANAN
69112.0,326656.0,0.21157425548589343,3,PERDESAAN,NONMAKANAN
74513.0,326656.0,0.2281084688479624,3,PERDESAAN,NONMAKANAN
76110.0,332335.0,0.22901590262837196,3,PERDESAAN,NONMAKANAN
91690.0,332335.0,0.27589630944679316,3,PERDESAAN,NONMAKANAN
81523.0,397815.0,0.20492691326370296,2,PERDESAANPERKOTAAN,NONMAKANAN
86076.0,397815.0,0.21637193167678442,2,PERDESAANPERKOTAAN,NONMAKANAN
91576.0,447410.0,0.20468027089246998,2,PERDESAANPERKOTAAN,NONMAKANAN
101468.0,447410.0,0.22678974542366062,2,PERDESAANPERKOTAAN,NONMAKANAN
127360.00000000001,715282.0,0.17805564798219445,4,PERKOTAAN,NONMAKANAN
129101.00000000003,715282.0,0.18048965303195103,4,PERKOTAAN,NONMAKANAN
136223.00000000003,812762.0,0.16760503074700836,4,PERKOTAAN,NONMAKANAN
142003.0,812762.0,0.1747165836985489,4,PERKOTAAN,NONMAKANAN
97067.0,350740.0,0.27674915892113816,3,PERDESAAN,NONMAKANAN
97472.0,350740.0,0.27790386040942006,3,PERDESAAN,NONMAKANAN
108824.0,435647.0,0.24979857545214357,3,PERDESAAN,NONMAKANAN
117037.0,435647.0,0.2686509949569261,3,PERDESAAN,NONMAKANAN
106779.0,467578.9999999999,0.22836568793722561,2,PERDESAANPERKOTAAN,NONMAKANAN
107735.0,467578.9999999999,0.23041026222306818,2,PERDESAANPERKOTAAN,NONMAKANAN
117725.0,558899.0,0.21063734234629156,2,PERDESAANPERKOTAAN,NONMAKANAN
125225.0,558899.0,0.22405658267415043,2,PERDESAANPERKOTAAN,NONMAKANAN
144674.00000000003,814178.0,0.17769332995978768,4,PERKOTAAN,NONMAKANAN
146663.0,814178.0,0.18013628469450169,4,PERKOTAAN,NONMAKANAN
149257.0,855378.0,0.1744924466142454,4,PERKOTAAN,NONMAKANAN
150379.0,855378.0,0.17580414740617598,4,PERKOTAAN,NONMAKANAN
123409.00000000001,425301.0,0.29016860999621447,3,PERDESAAN,NONMAKANAN
129890.00000000003,425301.0,0.3054072292329433,3,PERDESAAN,NONMAKANAN
131570.00000000003,423330.0,0.3107977228167151,3,PERDESAAN,NONMAKANAN
132162.0,423330.0,0.3121961590248742,3,PERDESAAN,NONMAKANAN
130449.0,553926.0,0.23549896556579764,2,PERDESAANPERKOTAAN,NONMAKANAN
135407.0,553926.0,0.24444961962428194,2,PERDESAANPERKOTAAN,NONMAKANAN
137419.0,566575.0,0.24254335260115603,2,PERDESAANPERKOTAAN,NONMAKANAN
138121.00000000003,566575.0,0.24378237656091425,2,PERDESAANPERKOTAAN,NONMAKANAN
155110.0,820709.0,0.18899512494684473,4,PERKOTAAN,NONMAKANAN
161688.0,820709.0,0.19701014610537962,4,PERKOTAAN,NONMAKANAN
167708.0,795496.9999999999,0.21082166243241646,4,PERKOTAAN,NONMAKANAN
178155.0,795496.9999999999,0.22395433295160133,4,PERKOTAAN,NONMAKANAN
137716.00000000003,428537.0,0.3213631495063437,3,PERDESAAN,NONMAKANAN
142987.0,428537.0,0.3336631376053876,3,PERDESAAN,NONMAKANAN
149208.0,457934.0,0.3258286128568746,3,PERDESAAN,NONMAKANAN
162687.0,457934.0,0.35526298549572644,3,PERDESAAN,NONMAKANAN
143466.0,558299.0,0.256969831577703,2,PERDESAANPERKOTAAN,NONMAKANAN
149191.0,558299.0,0.2672241934877189,2,PERDESAANPERKOTAAN,NONMAKANAN
155362.0,570274.0000000001,0.2724339528016357,2,PERDESAANPERKOTAAN,NONMAKANAN
167767.0,570274.0000000001,0.2941866541346791,2,PERDESAANPERKOTAAN,NONMAKANAN
260892.0,447586.99999999994,0.5828855619131029,1,PERKOTAAN,MAKANAN
274255.0,447586.99999999994,0.6127412100887649,1,PERKOTAAN,MAKANAN
279240.0,491260.99999999994,0.5684147530538757,1,PERKOTAAN,MAKANAN
284222.0,491260.99999999994,0.5785560017994508,1,PERKOTAAN,MAKANAN
251365.0,359111.0,0.6999646348900479,5,PERDESAAN,MAKANAN
264450.0,359111.0,0.7364018367579941,5,PERDESAAN,MAKANAN
272168.0,383391.0,0.7098966851073708,5,PERDESAAN,MAKANAN
273647.0,383391.0,0.7137543656476025,5,PERDESAAN,MAKANAN
253868.99999999997,382368.0,0.663938927943761,0,PERDESAANPERKOTAAN,MAKANAN
267028.0,382368.0,0.6983534186961252,0,PERDESAANPERKOTAAN,MAKANAN
274437.0,412617.0,0.6651131679014679,0,PERDESAANPERKOTAAN,MAKANAN
276216.0,412617.0,0.669424672274773,0,PERDESAANPERKOTAAN,MAKANAN
302761.00000000006,558327.0,0.5422646585244848,1,PERKOTAAN,MAKANAN
307473.0,558327.0,0.5507041572411866,1,PERKOTAAN,MAKANAN
321620.0,560502.0,0.5738070515359446,1,PERKOTAAN,MAKANAN
